Document_Number,Line_Item,Company_Code,Fiscal_Year,Posting_Month,Posting_Date,Document_Date,SAP_GL_Account,SAP_Account_Name,SAP_Cost_Center,Property_ID,Vendor,Customer_or_Tenant,Document_Type,Journal_Source,Debit_Credit,Amount_Local,Signed_Amount,Currency,Text,Close_Risk_Flag,Created_By
5100010072,2,4000,2026,2026-04,2026-04-05,2026-04-03,510000,Repairs and maintenance,CC-06-DAC,P-041,CloudSuite SE,,KR,SAP CO Allocation,S,8884.5,-8884.5,USD,Accrual reversal,,AP_BOT
5100010073,1,1200,2026,2026-01,2026-01-30,2026-01-21,410000,Other operating income,CC-03-AME,P-071,,Tenant A,KR,AP Invoice,H,1322657.27,1322657.27,EUR,Manual reclass,,SAP_BATCH
5100010074,2,1200,2026,2026-01,2026-01-26,2026-01-16,410000,Other operating income,CC-03-AME,P-071,,Logistics Tenant,SA,SAP FI,H,704839.87,704839.87,EUR,Lease adjustment,,LCHEN
5100010075,1,1100,2026,2026-05,2026-05-05,2026-04-29,510000,Repairs and maintenance,CC-08-DAC,P-016,RentAdjust Consulting,,RE,SAP FI,S,32983.18,-32983.18,EUR,Monthly posting,,MBECKER
5100010076,2,1100,2026,2026-05,2026-05-11,2026-05-04,510000,Repairs and maintenance,CC-08-DAC,P-016,GreenHeat Utilities,,KR,SAP RE-FX,S,26178.49,-26178.49,EUR,Quarterly allocation,,MBECKER
5100010077,3,1100,2026,2026-05,2026-05-26,2026-05-21,510000,Repairs and maintenance,CC-08-DAC,P-016,LiftPro Services,,WE,SAP FI,S,29637.19,-29637.19,EUR,Lease adjustment,,SAP_BATCH
5100010078,4,1100,2026,2026-05,2026-05-09,2026-05-08,510000,Repairs and maintenance,CC-08-DAC,P-016,TaxAdvisors Global,,SA,AP Invoice,S,29070.88,-29070.88,EUR,Manual reclass,,AP_BOT
5100010079,1,1100,2026,2026-05,2026-05-28,2026-05-18,401000,Parking income,CC-05-WES,P-052,,Tenant A,AB,SAP RE-FX,H,893754.21,893754.21,EUR,Lease adjustment,,CONTROLLING
5100010080,2,1100,2026,2026-05,2026-05-21,2026-05-20,401000,Parking income,CC-05-WES,P-052,,Anchor Tenant,SA,SAP FI,H,993682.35,993682.35,EUR,Accrual reversal,,LCHEN
5100010081,1,2100,2026,2026-02,2026-02-05,2026-01-31,530000,Property tax,CC-01-AME,P-027,LeaseOps Services,,WE,Payroll Upload,S,42773.41,-42773.41,EUR,Lease adjustment,,LCHEN
5100010082,2,2100,2026,2026-02,2026-02-09,2026-02-04,530000,Property tax,CC-01-AME,P-027,LeaseOps Services,,FX,Depreciation Run,S,39030.82,-39030.82,EUR,Monthly posting,,AP_BOT
5100010083,1,1000,2026,2026-02,2026-02-28,2026-02-28,511000,Utilities electricity,CC-10-AME,P-031,SecureWorks Facilities,,WE,Accrual Engine,S,73326.93,-73326.93,EUR,Accrual reversal,,JSMITH
5100010084,2,1000,2026,2026-02,2026-02-01,2026-01-31,511000,Utilities electricity,CC-10-AME,P-031,CloudSuite SE,,RE,Depreciation Run,S,96094.4,-96094.4,EUR,Late invoice capture,,SAP_BATCH
5100010085,1,3000,2026,2026-04,2026-04-09,2026-04-02,400100,Rental income,CC-06-DAC,P-069,,Tenant B,AB,AP Invoice,H,161127.54,161127.54,GBP,Late invoice capture,,LCHEN
5100010086,2,3000,2026,2026-04,2026-04-04,2026-03-25,400100,Rental income,CC-06-DAC,P-069,,Tenant A,AB,AP Invoice,H,136871.1,136871.1,GBP,Monthly posting,,LCHEN
5100010087,3,3000,2026,2026-04,2026-04-26,2026-04-22,400100,Rental income,CC-06-DAC,P-069,,Tenant A,KR,AP Invoice,H,149313.31,149313.31,GBP,Monthly posting,,AP_BOT
5100010088,1,4000,2026,2026-02,2026-02-24,2026-02-24,550000,IT software and licenses,CC-10-APA,P-041,RentAdjust Consulting,,FX,Accrual Engine,S,25925.68,-25925.68,USD,Utility true-up,,JSMITH
5100010089,2,4000,2026,2026-02,2026-02-17,2026-02-07,550000,IT software and licenses,CC-10-APA,P-041,UrbanClean GmbH,,KR,Manual Journal,S,25704.6,-25704.6,USD,Vendor invoice,,JSMITH
5100010090,1,3000,2026,2026-03,2026-03-10,2026-03-03,570000,Marketing leasing campaigns,CC-02-APA,P-007,LeaseOps Services,,SA,SAP CO Allocation,S,204799.29,-204799.29,GBP,Manual reclass,,JSMITH
5100010091,1,3000,2026,2026-04,2026-04-21,2026-04-21,560000,Travel and meetings,CC-07-WES,P-037,EnergiaPlus,,AA,SAP FI,S,237393.04,-237393.04,GBP,Late invoice capture,,LCHEN
5100010092,1,4000,2026,2026-02,2026-02-09,2026-02-05,550000,IT software and licenses,CC-10-AME,P-042,TaxAdvisors Global,,KR,Accrual Engine,S,288537.6,-288537.6,USD,Late invoice capture,,SAP_BATCH
5100010093,1,3000,2026,2026-03,2026-03-30,2026-03-22,500100,Property management fees,CC-10-WES,P-048,TaxAdvisors Global,,SA,SAP RE-FX,S,24428.78,-24428.78,GBP,Late invoice capture,,CONTROLLING
5100010094,2,3000,2026,2026-03,2026-03-29,2026-03-23,500100,Property management fees,CC-10-WES,P-048,CloudSuite SE,,KR,Accrual Engine,S,21446.64,-21446.64,GBP,Quarterly allocation,,LCHEN
5100010095,3,3000,2026,2026-03,2026-03-20,2026-03-15,500100,Property management fees,CC-10-WES,P-048,SecureWorks Facilities,,KR,Manual Journal,S,24597.8,-24597.8,GBP,Lease adjustment,,JSMITH
5100010096,4,3000,2026,2026-03,2026-03-19,2026-03-10,500100,Property management fees,CC-10-WES,P-048,WaterWorks City,,RE,SAP FI,S,22698.62,-22698.62,GBP,Lease adjustment,,AP_BOT
5100010097,5,3000,2026,2026-03,2026-03-28,2026-03-20,500100,Property management fees,CC-10-WES,P-048,NorthBuild Contractors,,KR,SAP CO Allocation,S,27074.54,-27074.54,GBP,Utility true-up,,LCHEN
5100010098,1,3000,2026,2026-03,2026-03-06,2026-02-27,610000,Amortization lease incentives,CC-09-AME,P-066,SecureWorks Facilities,,SA,AP Invoice,S,8110.03,-8110.03,GBP,Utility true-up,,LCHEN
5100010099,2,3000,2026,2026-03,2026-03-29,2026-03-23,610000,Amortization lease incentives,CC-09-AME,P-066,LegalTrust LLP,,AB,Accrual Engine,S,8415.51,-8415.51,GBP,Utility true-up,,CONTROLLING
5100010100,3,3000,2026,2026-03,2026-03-04,2026-03-04,610000,Amortization lease incentives,CC-09-AME,P-066,LeaseOps Services,,AB,Accrual Engine,S,8283.52,-8283.52,GBP,Manual reclass,,MBECKER
5100010101,4,3000,2026,2026-03,2026-03-18,2026-03-10,610000,Amortization lease incentives,CC-09-AME,P-066,RentAdjust Consulting,,RE,Accrual Engine,S,8369.73,-8369.73,GBP,Late invoice capture,,LCHEN
5100010102,1,1100,2026,2026-04,2026-04-21,2026-04-11,560000,Travel and meetings,CC-02-UK,P-026,LegalTrust LLP,,WE,Manual Journal,S,11583.55,-11583.55,EUR,Quarterly allocation,,SAP_BATCH
5100010103,2,1100,2026,2026-04,2026-04-08,2026-04-04,560000,Travel and meetings,CC-02-UK,P-026,NorthBuild Contractors,,AA,SAP CO Allocation,S,8334.14,-8334.14,EUR,Lease adjustment,,MBECKER
5100010104,3,1100,2026,2026-04,2026-04-04,2026-03-27,560000,Travel and meetings,CC-02-UK,P-026,WaterWorks City,,AB,AP Invoice,S,11395.58,-11395.58,EUR,Accrual reversal,,MBECKER
5100010105,1,5000,2026,2026-03,2026-03-26,2026-03-24,700000,Interest expense,CC-10-WES,P-018,GreenHeat Utilities,,AA,Manual Journal,S,7029.93,-7029.93,SGD,Accrual reversal,,LCHEN
5100010106,2,5000,2026,2026-03,2026-03-02,2026-03-01,700000,Interest expense,CC-10-WES,P-018,UrbanClean GmbH,,AB,SAP FI,S,7977.61,-7977.61,SGD,Accrual reversal,,LCHEN
5100010107,3,5000,2026,2026-03,2026-03-26,2026-03-23,700000,Interest expense,CC-10-WES,P-018,WaterWorks City,,KR,SAP CO Allocation,S,7563.77,-7563.77,SGD,Lease adjustment,,CONTROLLING
5100010108,4,5000,2026,2026-03,2026-03-24,2026-03-17,700000,Interest expense,CC-10-WES,P-018,LiftPro Services,,KR,SAP CO Allocation,S,7510.27,-7510.27,SGD,Vendor invoice,,CONTROLLING
5100010109,1,1000,2026,2026-04,2026-04-14,2026-04-09,800000,Income tax expense,CC-03-APA,P-040,RentAdjust Consulting,,AB,Accrual Engine,S,4411.83,-4411.83,EUR,Accrual reversal,,MBECKER
5100010110,2,1000,2026,2026-04,2026-04-21,2026-04-14,800000,Income tax expense,CC-03-APA,P-040,RentAdjust Consulting,,SA,SAP FI,S,4529.26,-4529.26,EUR,Manual reclass,,MBECKER
5100010111,3,1000,2026,2026-04,2026-04-02,2026-03-29,800000,Income tax expense,CC-03-APA,P-040,NorthBuild Contractors,,AB,AP Invoice,S,3754.63,-3754.63,EUR,Lease adjustment,,LCHEN
5100010112,1,1200,2026,2026-03,2026-03-08,2026-02-26,610000,Amortization lease incentives,CC-04-DAC,P-028,SecureWorks Facilities,,KR,SAP FI,S,58834.2,-58834.2,EUR,Quarterly allocation,,MBECKER
5100010113,2,1200,2026,2026-03,2026-03-08,2026-03-08,610000,Amortization lease incentives,CC-04-DAC,P-028,CloudSuite SE,,RE,Accrual Engine,S,53640.07,-53640.07,EUR,Monthly posting,,LCHEN
5100010114,1,5000,2026,2026-01,2026-01-26,2026-01-24,530000,Property tax,CC-04-APA,P-008,EnergiaPlus,,KR,SAP FI,S,7778.68,-7778.68,SGD,Vendor invoice,,LCHEN
5100010115,2,5000,2026,2026-01,2026-01-30,2026-01-22,530000,Property tax,CC-04-APA,P-008,NorthBuild Contractors,,KR,Manual Journal,S,8826.13,-8826.13,SGD,Manual reclass,,MBECKER
5100010116,3,5000,2026,2026-01,2026-01-04,2026-01-01,530000,Property tax,CC-04-APA,P-008,NorthBuild Contractors,,RE,AP Invoice,S,8101.71,-8101.71,SGD,Utility true-up,,SAP_BATCH
5100010117,1,1200,2026,2026-04,2026-04-22,2026-04-14,500100,Property management fees,CC-10-DAC,P-013,RentAdjust Consulting,,AA,SAP FI,S,76135.48,-76135.48,EUR,Lease adjustment,,AP_BOT
5100010118,1,3000,2026,2026-03,2026-03-17,2026-03-07,520000,Insurance,CC-08-AME,P-015,GreenHeat Utilities,,SA,SAP RE-FX,S,16878.2,-16878.2,GBP,Late invoice capture,,MBECKER
5100010119,2,3000,2026,2026-03,2026-03-10,2026-03-09,520000,Insurance,CC-08-AME,P-015,EnergiaPlus,,FX,SAP FI,S,15854.27,-15854.27,GBP,Accrual reversal,,CONTROLLING
5100010120,1,3000,2026,2026-01,2026-01-20,2026-01-18,400100,Rental income,CC-11-APA,P-066,,Anchor Tenant,RE,Depreciation Run,H,301736.42,301736.42,GBP,Manual reclass,,JSMITH
5100010121,2,3000,2026,2026-01,2026-01-16,2026-01-15,400100,Rental income,CC-11-APA,P-066,,Tenant A,SA,SAP FI,H,328652.67,328652.67,GBP,Utility true-up,,CONTROLLING
5100010122,3,3000,2026,2026-01,2026-01-28,2026-01-25,400100,Rental income,CC-11-APA,P-066,,Tenant A,RE,AP Invoice,H,340154.91,340154.91,GBP,Utility true-up,,MBECKER
5100010123,4,3000,2026,2026-01,2026-01-04,2025-12-28,400100,Rental income,CC-11-APA,P-066,,Logistics Tenant,KR,Accrual Engine,H,254203.27,254203.27,GBP,Late invoice capture,,MBECKER
5100010124,5,3000,2026,2026-01,2026-01-10,2026-01-09,400100,Rental income,CC-11-APA,P-066,,Logistics Tenant,RE,Depreciation Run,H,322774.64,322774.64,GBP,Utility true-up,,JSMITH
5100010125,1,1000,2026,2026-05,2026-06-01,2026-06-01,400200,Service charge income,CC-03-APA,P-061,,Retail Tenant,SA,Accrual Engine,H,429181.86,429181.86,EUR,Monthly posting,Late posting,AP_BOT
5100010126,2,1000,2026,2026-05,2026-05-12,2026-05-05,400200,Service charge income,CC-03-APA,P-061,,Tenant B,SA,AP Invoice,H,402488.76,402488.76,EUR,Lease adjustment,,JSMITH
5100010127,3,1000,2026,2026-05,2026-05-13,2026-05-11,400200,Service charge income,CC-03-APA,P-061,,Tenant B,WE,SAP FI,H,416211.46,416211.46,EUR,Accrual reversal,,MBECKER
5100010128,4,1000,2026,2026-05,2026-05-04,2026-05-01,400200,Service charge income,CC-03-APA,P-061,,Retail Tenant,WE,SAP CO Allocation,H,422493.62,422493.62,EUR,Lease adjustment,,LCHEN
5100010129,1,4000,2026,2026-03,2026-03-09,2026-03-07,400200,Service charge income,CC-09-AME,P-042,,Tenant C,RE,SAP RE-FX,H,243464.35,243464.35,USD,Accrual reversal,,MBECKER
5100010130,2,4000,2026,2026-03,2026-03-01,2026-02-20,400200,Service charge income,CC-09-AME,P-042,,Logistics Tenant,FX,AP Invoice,H,342639.88,342639.88,USD,Accrual reversal,,JSMITH
5100010131,3,4000,2026,2026-03,2026-04-01,2026-03-24,400200,Service charge income,CC-09-AME,P-042,,Tenant B,SA,SAP RE-FX,H,290810.44,290810.44,USD,Accrual reversal,Late posting,JSMITH
5100010132,4,4000,2026,2026-03,2026-03-03,2026-02-26,400200,Service charge income,CC-09-AME,P-042,,Tenant B,FX,Manual Journal,H,324005.0,324005.0,USD,Late invoice capture,Manual high value,MBECKER
5100010133,1,5000,2026,2026-02,2026-02-11,2026-02-01,600000,Depreciation buildings,CC-10-AME,P-068,NorthBuild Contractors,,FX,SAP FI,S,35400.96,-35400.96,SGD,Late invoice capture,,CONTROLLING
5100010134,2,5000,2026,2026-02,2026-02-04,2026-02-04,600000,Depreciation buildings,CC-10-AME,P-068,RentAdjust Consulting,,SA,AP Invoice,S,37302.57,-37302.57,SGD,Utility true-up,,SAP_BATCH
5100010135,1,1200,2026,2026-01,2026-01-28,2026-01-26,800000,Income tax expense,CC-03-UK,P-051,LiftPro Services,,FX,SAP RE-FX,S,761.69,-761.69,EUR,Monthly posting,,LCHEN
5100010136,2,1200,2026,2026-01,2026-01-25,2026-01-21,800000,Income tax expense,CC-03-UK,P-051,LiftPro Services,,FX,Accrual Engine,S,579.7,-579.7,EUR,Late invoice capture,,MBECKER
5100010137,3,1200,2026,2026-01,2026-01-05,2025-12-26,800000,Income tax expense,CC-03-UK,P-051,LeaseOps Services,,RE,AP Invoice,S,633.24,-633.24,EUR,Manual reclass,,LCHEN
5100010138,4,1200,2026,2026-01,2026-01-02,2025-12-31,800000,Income tax expense,CC-03-UK,P-051,CloudSuite SE,,RE,Accrual Engine,S,744.81,-744.81,EUR,Monthly posting,,JSMITH
5100010139,5,1200,2026,2026-01,2026-01-29,2026-01-23,800000,Income tax expense,CC-03-UK,P-051,UrbanClean GmbH,,FX,SAP CO Allocation,S,632.54,-632.54,EUR,Accrual reversal,,LCHEN
5100010140,1,3000,2026,2026-02,2026-02-05,2026-02-02,512000,Security services,CC-03-AME,P-022,RentAdjust Consulting,,RE,Accrual Engine,S,71516.17,-71516.17,GBP,Accrual reversal,,MBECKER
5100010141,2,3000,2026,2026-02,2026-02-11,2026-02-05,512000,Security services,CC-03-AME,P-022,LiftPro Services,,KR,SAP RE-FX,S,66419.9,-66419.9,GBP,Vendor invoice,,SAP_BATCH
5100010142,3,3000,2026,2026-02,2026-02-10,2026-02-05,512000,Security services,CC-03-AME,P-022,RentAdjust Consulting,,KR,AP Invoice,S,74936.97,-74936.97,GBP,Late invoice capture,,LCHEN
5100010143,4,3000,2026,2026-02,2026-02-06,2026-02-02,512000,Security services,CC-03-AME,P-022,RentAdjust Consulting,,AB,Depreciation Run,S,69601.35,-69601.35,GBP,Accrual reversal,,MBECKER
5100010144,1,5000,2026,2026-04,2026-04-13,2026-04-12,151000,Tenant improvements,CC-02-APA,P-065,TaxAdvisors Global,,AB,SAP FI,S,39287.6,39287.6,SGD,Late invoice capture,,AP_BOT
5100010145,2,5000,2026,2026-04,2026-04-03,2026-03-26,151000,Tenant improvements,CC-02-APA,P-065,RentAdjust Consulting,,WE,AP Invoice,S,40009.48,40009.48,SGD,Lease adjustment,,MBECKER
5100010146,1,1200,2026,2026-05,2026-05-12,2026-05-08,560000,Travel and meetings,CC-06-APA,P-013,LeaseOps Services,,SA,Accrual Engine,S,23493.46,-23493.46,EUR,Utility true-up,,CONTROLLING
5100010147,2,1200,2026,2026-05,2026-06-02,2026-05-26,560000,Travel and meetings,CC-06-APA,P-013,UrbanClean GmbH,,KR,AP Invoice,S,29219.53,-29219.53,EUR,Late invoice capture,Late posting,LCHEN
5100010148,3,1200,2026,2026-05,2026-06-01,2026-05-26,560000,Travel and meetings,CC-06-APA,P-013,LeaseOps Services,,WE,AP Invoice,S,23881.53,-23881.53,EUR,Utility true-up,Late posting,LCHEN
5100010149,4,1200,2026,2026-05,2026-05-05,2026-05-03,560000,Travel and meetings,CC-06-APA,P-013,LegalTrust LLP,,AB,Accrual Engine,S,25200.02,-25200.02,EUR,Lease adjustment,,SAP_BATCH
5100010150,5,1200,2026,2026-05,2026-05-15,2026-05-11,560000,Travel and meetings,CC-06-APA,P-013,GreenHeat Utilities,,KR,SAP FI,S,30894.84,-30894.84,EUR,Monthly posting,,SAP_BATCH
5100010151,1,1100,2026,2026-05,2026-05-19,2026-05-17,600000,Depreciation buildings,CC-05-UK,P-060,UrbanClean GmbH,,RE,AP Invoice,S,16124.07,-16124.07,EUR,Utility true-up,,LCHEN
5100010152,2,1100,2026,2026-05,2026-05-26,2026-05-20,600000,Depreciation buildings,CC-05-UK,P-060,LeaseOps Services,,FX,Payroll Upload,S,14949.7,-14949.7,EUR,Monthly posting,,CONTROLLING
5100010153,1,4000,2026,2026-03,2026-03-03,2026-02-24,520000,Insurance,CC-03-DAC,P-043,TaxAdvisors Global,,AA,AP Invoice,S,17497.83,-17497.83,USD,Vendor invoice,,SAP_BATCH
5100010154,2,4000,2026,2026-03,2026-03-20,2026-03-20,520000,Insurance,CC-03-DAC,P-043,LeaseOps Services,,AB,SAP RE-FX,S,14470.47,-14470.47,USD,Late invoice capture,,LCHEN
5100010155,1,3000,2026,2026-03,2026-04-04,2026-04-01,400100,Rental income,CC-05-AME,P-048,,Tenant B,AA,Depreciation Run,H,110655.71,110655.71,GBP,Monthly posting,Late posting,SAP_BATCH
5100010156,2,3000,2026,2026-03,2026-03-31,2026-03-25,400100,Rental income,CC-05-AME,P-048,,Tenant C,SA,SAP RE-FX,H,106002.86,106002.86,GBP,Manual reclass,,LCHEN
5100010157,3,3000,2026,2026-03,2026-03-19,2026-03-09,400100,Rental income,CC-05-AME,P-048,,Tenant C,AA,SAP CO Allocation,H,114960.06,114960.06,GBP,Late invoice capture,,CONTROLLING
5100010158,4,3000,2026,2026-03,2026-03-20,2026-03-13,400100,Rental income,CC-05-AME,P-048,,Tenant A,RE,Depreciation Run,H,85700.89,85700.89,GBP,Late invoice capture,,SAP_BATCH
5100010159,5,3000,2026,2026-03,2026-03-21,2026-03-17,400100,Rental income,CC-05-AME,P-048,,Logistics Tenant,SA,SAP FI,H,136332.57,136332.57,GBP,Monthly posting,,AP_BOT
5100010160,1,4000,2026,2026-01,2026-01-23,2026-01-22,500100,Property management fees,CC-08-AME,P-042,LeaseOps Services,,RE,SAP FI,S,230748.04,-230748.04,USD,Monthly posting,,CONTROLLING
5100010161,1,3000,2026,2026-03,2026-04-04,2026-04-03,500100,Property management fees,CC-04-WES,P-034,WaterWorks City,,AA,AP Invoice,S,22036.18,-22036.18,GBP,Utility true-up,Late posting,MBECKER
5100010162,2,3000,2026,2026-03,2026-03-18,2026-03-08,500100,Property management fees,CC-04-WES,P-034,LeaseOps Services,,AB,AP Invoice,S,21560.85,-21560.85,GBP,Quarterly allocation,,LCHEN
5100010163,1,1100,2026,2026-02,2026-03-05,2026-03-01,400100,Rental income,CC-08-WES,P-004,,Anchor Tenant,RE,SAP FI,H,1284747.63,1284747.63,EUR,Monthly posting,Late posting,JSMITH
5100010164,1,1000,2026,2026-01,2026-01-07,2026-01-02,400100,Rental income,CC-04-DAC,P-036,,Logistics Tenant,AA,SAP RE-FX,H,65668.9,65668.9,EUR,Quarterly allocation,,MBECKER
5100010165,2,1000,2026,2026-01,2026-01-04,2025-12-29,400100,Rental income,CC-04-DAC,P-036,,Tenant B,FX,AP Invoice,H,61148.2,61148.2,EUR,Accrual reversal,,JSMITH
5100010166,3,1000,2026,2026-01,2026-01-23,2026-01-13,400100,Rental income,CC-04-DAC,P-036,,Tenant C,AB,Manual Journal,H,70130.23,70130.23,EUR,Quarterly allocation,Manual high value,SAP_BATCH
5100010167,1,1000,2026,2026-01,2026-01-17,2026-01-08,590000,Other operating expense,CC-01-APA,P-040,CloudSuite SE,,WE,SAP RE-FX,S,6891.34,-6891.34,EUR,Manual reclass,,AP_BOT
5100010168,2,1000,2026,2026-01,2026-01-05,2026-01-03,590000,Other operating expense,CC-01-APA,P-040,NorthBuild Contractors,,SA,SAP FI,S,5958.65,-5958.65,EUR,Lease adjustment,,SAP_BATCH
5100010169,3,1000,2026,2026-01,2026-01-02,2025-12-25,590000,Other operating expense,CC-01-APA,P-040,SecureWorks Facilities,,KR,SAP RE-FX,S,6897.77,-6897.77,EUR,Manual reclass,,SAP_BATCH
5100010170,1,2000,2026,2026-05,2026-05-26,2026-05-26,400100,Rental income,CC-02-AME,P-055,,Tenant C,FX,Accrual Engine,H,166453.37,166453.37,EUR,Monthly posting,,SAP_BATCH
5100010171,2,2000,2026,2026-05,2026-05-17,2026-05-13,400100,Rental income,CC-02-AME,P-055,,Tenant A,SA,SAP RE-FX,H,176420.26,176420.26,EUR,Utility true-up,,SAP_BATCH
5100010172,3,2000,2026,2026-05,2026-05-21,2026-05-18,400100,Rental income,CC-02-AME,P-055,,Tenant A,FX,SAP RE-FX,H,152699.16,152699.16,EUR,Accrual reversal,,CONTROLLING
5100010173,1,3000,2026,2026-02,2026-02-19,2026-02-15,512000,Security services,CC-07-WES,P-034,CloudSuite SE,,KR,AP Invoice,S,6323.02,-6323.02,GBP,Manual reclass,,SAP_BATCH
5100010174,1,2100,2026,2026-01,2026-01-19,2026-01-16,550000,IT software and licenses,CC-05-AME,P-027,LiftPro Services,,SA,SAP RE-FX,S,21519.53,-21519.53,EUR,Quarterly allocation,,LCHEN
5100010175,2,2100,2026,2026-01,2026-01-06,2026-01-05,550000,IT software and licenses,CC-05-AME,P-027,WaterWorks City,,AA,Manual Journal,S,18640.06,-18640.06,EUR,Lease adjustment,,CONTROLLING
5100010176,3,2100,2026,2026-01,2026-01-27,2026-01-24,550000,IT software and licenses,CC-05-AME,P-027,GreenHeat Utilities,,WE,SAP RE-FX,S,21356.85,-21356.85,EUR,Vendor invoice,,CONTROLLING
5100010177,4,2100,2026,2026-01,2026-01-31,2026-01-23,550000,IT software and licenses,CC-05-AME,P-027,SecureWorks Facilities,,AA,SAP FI,S,18260.43,-18260.43,EUR,Manual reclass,,MBECKER
5100010178,1,3000,2026,2026-03,2026-04-01,2026-03-29,512000,Security services,CC-06-WES,P-007,LeaseOps Services,,RE,SAP RE-FX,S,25963.55,-25963.55,GBP,Utility true-up,Late posting,MBECKER
5100010179,2,3000,2026,2026-03,2026-03-18,2026-03-15,512000,Security services,CC-06-WES,P-007,GreenHeat Utilities,,AB,SAP FI,S,21415.58,-21415.58,GBP,Quarterly allocation,,AP_BOT
5100010180,3,3000,2026,2026-03,2026-03-05,2026-02-26,512000,Security services,CC-06-WES,P-007,EnergiaPlus,,WE,SAP CO Allocation,S,19392.48,-19392.48,GBP,Vendor invoice,,LCHEN
5100010181,4,3000,2026,2026-03,2026-03-25,2026-03-23,512000,Security services,CC-06-WES,P-007,RentAdjust Consulting,,SA,SAP FI,S,22604.18,-22604.18,GBP,Manual reclass,,AP_BOT
5100010182,5,3000,2026,2026-03,2026-03-01,2026-02-22,512000,Security services,CC-06-WES,P-007,LiftPro Services,,FX,SAP FI,S,24855.31,-24855.31,GBP,Accrual reversal,,LCHEN
5100010183,1,4000,2026,2026-04,2026-04-30,2026-04-29,511100,Utilities heating,CC-02-UK,P-003,TaxAdvisors Global,,WE,SAP FI,S,25759.7,-25759.7,USD,Accrual reversal,,LCHEN
5100010184,2,4000,2026,2026-04,2026-04-24,2026-04-24,511100,Utilities heating,CC-02-UK,P-003,RentAdjust Consulting,,AA,Accrual Engine,S,25065.87,-25065.87,USD,Lease adjustment,,CONTROLLING
5100010185,3,4000,2026,2026-04,2026-04-28,2026-04-23,511100,Utilities heating,CC-02-UK,P-003,EnergiaPlus,,AA,SAP RE-FX,S,24242.42,-24242.42,USD,Vendor invoice,,JSMITH
5100010186,4,4000,2026,2026-04,2026-04-03,2026-03-28,511100,Utilities heating,CC-02-UK,P-003,GreenHeat Utilities,,AB,SAP RE-FX,S,23278.98,-23278.98,USD,Monthly posting,,LCHEN
5100010187,5,4000,2026,2026-04,2026-04-11,2026-04-08,511100,Utilities heating,CC-02-UK,P-003,UrbanClean GmbH,,WE,AP Invoice,S,25074.32,-25074.32,USD,Accrual reversal,,MBECKER
5100010188,1,1000,2026,2026-01,2026-01-11,2026-01-03,400200,Service charge income,CC-10-APA,P-040,,Retail Tenant,AA,AP Invoice,H,241158.29,241158.29,EUR,Vendor invoice,,LCHEN
5100010189,2,1000,2026,2026-01,2026-02-02,2026-01-26,400200,Service charge income,CC-10-APA,P-040,,Tenant A,AA,SAP CO Allocation,H,212302.1,212302.1,EUR,Late invoice capture,Late posting,SAP_BATCH
5100010190,1,3000,2026,2026-02,2026-02-13,2026-02-08,700000,Interest expense,CC-06-DAC,P-057,UrbanClean GmbH,,KR,SAP FI,S,17319.73,-17319.73,GBP,Quarterly allocation,,MBECKER
5100010191,2,3000,2026,2026-02,2026-03-01,2026-02-21,700000,Interest expense,CC-06-DAC,P-057,SecureWorks Facilities,,AB,SAP FI,S,17816.28,-17816.28,GBP,Vendor invoice,Late posting,SAP_BATCH
5100010192,3,3000,2026,2026-02,2026-02-14,2026-02-05,700000,Interest expense,CC-06-DAC,P-057,LiftPro Services,,AA,SAP RE-FX,S,13244.6,-13244.6,GBP,Manual reclass,,AP_BOT
5100010193,1,1200,2026,2026-01,2026-01-24,2026-01-15,530000,Property tax,CC-05-UK,P-013,CloudSuite SE,,KR,AP Invoice,S,11472.2,-11472.2,EUR,Monthly posting,,SAP_BATCH
5100010194,2,1200,2026,2026-01,2026-01-21,2026-01-11,530000,Property tax,CC-05-UK,P-013,SecureWorks Facilities,,AB,SAP RE-FX,S,14258.49,-14258.49,EUR,Late invoice capture,,AP_BOT
